gauge_diameter,absolute_angular_error,absolute_read_error,absolute_relative_read_error,reading_accuracy,iou,ocr_iou,ocr_accuracy,base_error_pixels,base_error,base_accuracy,min_error_pixels,min_error,min_accuracy,max_error_pixels,max_error,max_accuracy,needle_tip_error_pixels,needle_tip_error,needle_tip_accuracy
509,1.5959472854215795,0.0616,0.0154,0.9846,0.8891709400834553,0.0,0.0,0.0,0.0,1.0,16.401219466856727,0.03222243510187962,0.9677775648981204,6.082762530298219,0.011950417544790214,0.9880495824552098,24.08318915758459,0.04731471347266128,0.9526852865273387
511,1.5590504113675032,0.1383,0.034575,0.965425,0.9025977143954672,0.0,0.0,0.0,0.0,1.0,14.422205101855956,0.028223493350011657,0.9717765066499884,6.324555320336759,0.012376820587743169,0.9876231794122569,24.758836806279895,0.048451735433033064,0.951548264566967
508,1.1900866593156492,0.118,0.0295,0.9705,0.8955563787024461,0.0,0.0,0.0,0.0,1.0,17.029386365926403,0.033522414106154336,0.9664775858938457,8.94427190999916,0.01760683446850228,0.9823931655314977,25.495097567963924,0.050187199936936856,0.9498128000630631
508,11.98892891865753,0.0433,0.010825,0.989175,0.8939987400367033,0.0,0.0,1.0,0.001968503937007874,0.9980314960629921,36.89173349139343,0.07262152262085321,0.9273784773791468,15.231546211727817,0.029983358684503577,0.9700166413154965,7.810249675906654,0.01537450723603672,0.9846254927639633
508,0.1862747652464405,0.03459999999999999,0.008649999999999998,0.99135,0.8972987062874703,0.0,0.0,1.0,0.001968503937007874,0.9980314960629921,8.48528137423857,0.01670330979180821,0.9832966902081918,11.0,0.021653543307086614,0.9783464566929134,12.206555615733702,0.024028652786877366,0.9759713472131226
508,0.3350655259402391,0.027599999999999986,0.006899999999999996,0.9931,0.8874331258871055,0.0,0.0,1.0,0.001968503937007874,0.9980314960629921,13.45362404707371,0.026483511903688407,0.9735164880963116,9.055385138137417,0.017825561295546098,0.9821744387044539,15.264337522473747,0.03004790850880659,0.9699520914911934
508,0.13577085730369376,0.03210000000000002,0.008025000000000004,0.991975,0.8972987062874703,0.0,0.0,1.0,0.001968503937007874,0.9980314960629921,12.727922061357855,0.025054964687712313,0.9749450353122877,9.219544457292887,0.01814870956160017,0.9818512904383998,12.083045973594572,0.023785523570068055,0.976214476429932
507,0.8752096777992442,0.005599999999999994,0.0013999999999999985,0.9986,0.8955323702514714,0.0,0.0,1.0,0.0019723865877712033,0.9980276134122288,14.212670403551895,0.02803288048037849,0.9719671195196216,4.0,0.007889546351084813,0.9921104536489151,15.524174696260024,0.030619673957120362,0.9693803260428796
507,0.4489202580048186,0.02429999999999999,0.006074999999999997,0.993925,0.8872300719808052,0.0,0.0,2.23606797749979,0.004410390488165266,0.9955896095118347,13.45362404707371,0.02653574762736432,0.9734642523726357,11.045361017187261,0.021785721927391047,0.978214278072609,8.0,0.015779092702169626,0.9842209072978304
504,0.3615418564864399,0.010600000000000054,0.0026500000000000135,0.99735,0.888504753673293,0.0,0.0,1.0,0.001984126984126984,0.998015873015873,14.212670403551895,0.028199742864190268,0.9718002571358098,2.8284271247461903,0.005611958580845616,0.9943880414191544,25.179356624028344,0.04995904092069116,0.9500409590793089
501,0.3192185717195244,0.0049000000000000155,0.0012250000000000039,0.998775,0.8767662681241156,0.0,0.0,1.0,0.001996007984031936,0.998003992015968,14.866068747318506,0.029672791910815382,0.9703272080891846,2.23606797749979,0.004463209535927724,0.9955367904640723,18.24828759089466,0.03642372772633665,0.9635762722736634
503,0.10229712966039983,0.023500000000000076,0.005875000000000019,0.9941249999999999,0.8867418474160047,0.0,0.0,0.0,0.0,1.0,15.620499351813308,0.03105467067954932,0.9689453293204506,6.324555320336759,0.012573668628900117,0.9874263313710999,24.041630560342615,0.0477964822273213,0.9522035177726786
503,0.4966981227808063,0.0010999999999999899,0.00027499999999999747,0.999725,0.88025429811669,0.0,0.0,1.0,0.0019880715705765406,0.9980119284294234,15.620499351813308,0.03105467067954932,0.9689453293204506,5.0990195135927845,0.010137215732788836,0.9898627842672112,23.40939982143925,0.046539562269262924,0.9534604377307371
501,0.05665831184089143,0.009599999999999942,0.0023999999999999855,0.9976,0.8814977157673787,0.0,0.0,1.0,0.001996007984031936,0.998003992015968,14.866068747318506,0.029672791910815382,0.9703272080891846,12.529964086141668,0.02500990835557219,0.9749900916444278,29.966648127543394,0.05981366891725228,0.9401863310827477
502,2.302048103319393,0.038799999999999946,0.009699999999999986,0.9903,0.8752925922134643,0.0,0.0,0.0,0.0,1.0,17.08800749063506,0.03403985555903399,0.965960144440966,10.295630140987,0.02050922338842032,0.9794907766115797,28.653097563788805,0.057077883593204794,0.9429221164067952
502,1.4334944894588233,0.0011999999999998678,0.00029999999999996696,0.9997,0.880020269391165,0.0,0.0,2.0,0.00398406374501992,0.9960159362549801,15.811388300841896,0.03149678944390816,0.9685032105560918,11.40175425099138,0.022712657870500755,0.9772873421294992,29.154759474226502,0.05807721010802092,0.9419227898919791
505,0.29447619869234387,0.02289999999999992,0.00572499999999998,0.994275,0.8902676599305813,0.0,0.0,0.0,0.0,1.0,14.866068747318506,0.02943775989568021,0.9705622401043198,7.211102550927978,0.014279410991936591,0.9857205890080634,22.847319317591726,0.045242216470478665,0.9547577835295213
504,0.26545927601340935,0.009800000000000031,0.0024500000000000077,0.9975499999999999,0.8770421324161651,0.0,0.0,2.0,0.003968253968253968,0.996031746031746,14.212670403551895,0.028199742864190268,0.9718002571358098,2.23606797749979,0.0044366428124995826,0.9955633571875004,15.231546211727817,0.030221321848666303,0.9697786781513337
503,1.3739117744439326,0.0010000000000000009,0.0002500000000000002,0.99975,0.8850166687245339,0.0,0.0,2.0,0.003976143141153081,0.9960238568588469,14.212670403551895,0.028255805971276134,0.9717441940287239,3.0,0.005964214711729622,0.9940357852882704,13.152946437965905,0.026148998882635995,0.973851001117364
500,0.40219732065143177,0.005599999999999938,0.0013999999999999846,0.9986,0.8480462901768252,0.0,0.0,2.0,0.004,0.996,14.866068747318506,0.02973213749463701,0.970267862505363,4.47213595499958,0.00894427190999916,0.9910557280900009,19.924858845171276,0.039849717690342554,0.9601502823096575
503,0.21931698362320873,0.0019000000000000128,0.0004750000000000032,0.999525,0.8867418474160047,0.0,0.0,1.4142135623730951,0.002811557778077724,0.9971884422219223,14.866068747318506,0.02955480864278033,0.9704451913572196,5.385164807134504,0.010706093055933407,0.9892939069440666,23.769728648009426,0.0472559217654263,0.9527440782345737
501,0.7142061716392263,0.00880000000000003,0.0022000000000000075,0.9978,0.8735579236147366,0.0,0.0,1.4142135623730951,0.0028227815616229442,0.997177218438377,14.866068747318506,0.029672791910815382,0.9703272080891846,6.708203932499369,0.013389628607783172,0.9866103713922169,24.041630560342615,0.04798728654759005,0.9520127134524099
505,0.413964824332794,0.005299999999999971,0.0013249999999999929,0.998675,0.8885356216816891,0.0,0.0,1.0,0.0019801980198019802,0.998019801980198,14.866068747318506,0.02943775989568021,0.9705622401043198,11.661903789690601,0.02309287879146654,0.9769071212085335,28.792360097775937,0.05701457445104146,0.9429854255489586
500,0.9401343057607932,0.020100000000000007,0.005025000000000002,0.9949749999999999,0.8797382392888011,0.0,0.0,0.0,0.0,1.0,14.866068747318506,0.02973213749463701,0.970267862505363,2.23606797749979,0.00447213595499958,0.9955278640450004,17.0,0.034,0.966
502,2.397991537543433,0.01100000000000001,0.0027500000000000024,0.99725,0.8834578485684742,0.0,0.0,1.0,0.00199203187250996,0.99800796812749,15.811388300841896,0.03149678944390816,0.9685032105560918,7.615773105863909,0.015170862760685078,0.984829137239315,26.248809496813376,0.052288465133094375,0.9477115348669056
502,0.8347890899926753,0.005199999999999982,0.0012999999999999956,0.9987,0.8832571922459563,0.0,0.0,1.0,0.00199203187250996,0.99800796812749,14.212670403551895,0.028312092437354372,0.9716879075626457,7.280109889280518,0.01450221093482175,0.9854977890651783,23.08679276123039,0.04598962701440317,0.9540103729855969
503,0.19467578780987083,0.020399999999999974,0.005099999999999993,0.9949,0.8832914900330631,0.0,0.0,1.0,0.0019880715705765406,0.9980119284294234,14.866068747318506,0.02955480864278033,0.9704451913572196,4.123105625617661,0.008197029076774673,0.9918029709232253,19.924858845171276,0.039612045417835536,0.9603879545821644
505,0.3124696952693,0.0040999999999999925,0.0010249999999999981,0.998975,0.8885356216816891,0.0,0.0,1.0,0.0019801980198019802,0.998019801980198,14.142135623730951,0.02800422895788307,0.971995771042117,2.0,0.0039603960396039604,0.996039603960396,14.866068747318506,0.02943775989568021,0.9705622401043198
502,0.0762359158873025,0.01319999999999999,0.0032999999999999974,0.9967,0.8832571922459563,0.0,0.0,0.0,0.0,1.0,14.866068747318506,0.029613682763582682,0.9703863172364173,3.0,0.00597609561752988,0.9940239043824701,17.72004514666935,0.03529889471448078,0.9647011052855192
501,0.049713378836727884,0.00990000000000002,0.002475000000000005,0.997525,0.8797793966333293,0.0,0.0,0.0,0.0,1.0,15.620499351813308,0.031178641420785046,0.9688213585792149,5.385164807134504,0.01074883195036827,0.9892511680496318,13.601470508735444,0.027148643730010868,0.9728513562699891
503,0.09964206204752202,0.01749999999999996,0.00437499999999999,0.995625,0.8785350514406809,0.0,0.0,1.0,0.0019880715705765406,0.9980119284294234,14.866068747318506,0.02955480864278033,0.9704451913572196,7.615773105863909,0.015140701999729441,0.9848592980002706,22.80350850198276,0.045335006962192365,0.9546649930378076
504,0.48763461275989783,0.026599999999999957,0.006649999999999989,0.99335,0.888504753673293,0.0,0.0,1.0,0.001984126984126984,0.998015873015873,14.212670403551895,0.028199742864190268,0.9718002571358098,9.433981132056603,0.018718216531858338,0.9812817834681417,23.769728648009426,0.04716216001589172,0.9528378399841083
499,0.5564373097213888,0.00539999999999996,0.00134999999999999,0.99865,0.8749837641252111,0.0,0.0,0.0,0.0,1.0,14.866068747318506,0.029791720936510033,0.9702082790634899,1.4142135623730951,0.002834095315376944,0.9971659046846231,17.72004514666935,0.03551111251837545,0.9644888874816245
498,0.3972555663152093,0.0016999999999999238,0.00042499999999998095,0.999575,0.8745112565337284,0.0,0.0,0.0,0.0,1.0,14.142135623730951,0.028397862698254922,0.971602137301745,3.1622776601683795,0.006349955140900361,0.9936500448590997,18.439088914585774,0.03702628296101561,0.9629737170389844
502,0.03730832642963122,0.009400000000000075,0.0023500000000000187,0.9976499999999999,0.8767944546225152,0.0,0.0,1.0,0.00199203187250996,0.99800796812749,14.212670403551895,0.028312092437354372,0.9716879075626457,7.615773105863909,0.015170862760685078,0.984829137239315,24.515301344262525,0.04883526164195722,0.9511647383580428
499,0.4439376496546501,0.009199999999999986,0.0022999999999999965,0.9977,0.8732781427526473,0.0,0.0,1.0,0.002004008016032064,0.9979959919839679,14.866068747318506,0.029791720936510033,0.9702082790634899,7.615773105863909,0.015262070352432683,0.9847379296475673,26.30589287593181,0.052717220192248115,0.9472827798077519
503,0.10431821457714108,0.01200000000000001,0.0030000000000000027,0.997,0.856196236967689,0.0,0.0,0.0,0.0,1.0,14.866068747318506,0.02955480864278033,0.9704451913572196,3.1622776601683795,0.006286834314450059,0.9937131656855499,16.278820596099706,0.03236346042962168,0.9676365395703783
502,0.5177038742287365,0.013299999999999979,0.0033249999999999946,0.996675,0.8849789411587164,0.0,0.0,0.0,0.0,1.0,14.866068747318506,0.029613682763582682,0.9703863172364173,7.280109889280518,0.01450221093482175,0.9854977890651783,25.709920264364882,0.05121498060630455,0.9487850193936954
502,0.49171686016318716,0.02090000000000003,0.005225000000000007,0.994775,0.8832571922459563,0.0,0.0,0.0,0.0,1.0,14.866068747318506,0.029613682763582682,0.9703863172364173,4.0,0.00796812749003984,0.9920318725099602,21.587033144922902,0.043002058057615346,0.9569979419423846
501,0.25794605558803596,0.013800000000000034,0.0034500000000000086,0.99655,0.8832160349014282,0.0,0.0,1.4142135623730951,0.0028227815616229442,0.997177218438377,14.866068747318506,0.029672791910815382,0.9703272080891846,12.529964086141668,0.02500990835557219,0.9749900916444278,28.861739379323623,0.05760826223417889,0.9423917377658211
500,0.12440313818175497,0.012900000000000023,0.0032250000000000056,0.996775,0.8765202147474526,0.0,0.0,1.0,0.002,0.998,14.866068747318506,0.02973213749463701,0.970267862505363,13.416407864998739,0.02683281572999748,0.9731671842700025,30.805843601498726,0.06161168720299745,0.9383883127970025
502,0.24304975753467062,0.014100000000000001,0.0035250000000000004,0.996475,0.8849789411587164,0.0,0.0,1.0,0.00199203187250996,0.99800796812749,14.866068747318506,0.029613682763582682,0.9703863172364173,6.708203932499369,0.013362956040835398,0.9866370439591646,17.46424919657298,0.034789341029029835,0.9652106589709701
501,0.1503664201710322,0.0028999999999999027,0.0007249999999999757,0.999275,0.8654703487956908,0.0,0.0,1.4142135623730951,0.0028227815616229442,0.997177218438377,14.866068747318506,0.029672791910815382,0.9703272080891846,4.123105625617661,0.008229751747739841,0.9917702482522601,20.615528128088304,0.041148758738699207,0.9588512412613008
499,0.12654856012041193,0.02299999999999991,0.005749999999999977,0.9942500000000001,0.8779787628102235,0.0,0.0,1.0,0.002004008016032064,0.9979959919839679,14.866068747318506,0.029791720936510033,0.9702082790634899,5.0,0.01002004008016032,0.9899799599198397,21.840329667841555,0.04376819572713739,0.9562318042728626
501,0.7023298723094484,0.0037000000000000366,0.0009250000000000091,0.9990749999999999,0.8832160349014282,0.0,0.0,0.0,0.0,1.0,14.866068747318506,0.029672791910815382,0.9703272080891846,9.848857801796104,0.01965839880598025,0.9803416011940198,26.570660511172846,0.05303525052130309,0.9469647494786969
501,0.21220824949978834,0.02100000000000002,0.005250000000000005,0.99475,0.8797793966333293,0.0,0.0,1.0,0.001996007984031936,0.998003992015968,14.142135623730951,0.028227815616229442,0.9717721843837706,7.280109889280518,0.014531157463633768,0.9854688425363662,23.08679276123039,0.04608142267710657,0.9539185773228934
500,0.189367686712842,0.01089999999999991,0.0027249999999999774,0.997275,0.8637575493770063,0.0,0.0,1.0,0.002,0.998,14.142135623730951,0.0282842712474619,0.9717157287525381,6.324555320336759,0.012649110640673518,0.9873508893593265,22.847319317591726,0.04569463863518345,0.9543053613648166
500,0.06690421859406825,0.028299999999999992,0.007074999999999998,0.9929250000000001,0.8733131895927045,0.0,0.0,1.0,0.002,0.998,14.866068747318506,0.02973213749463701,0.970267862505363,7.280109889280518,0.014560219778561036,0.985439780221439,23.259406699226016,0.046518813398452034,0.953481186601548
500,0.10555013369426547,0.0045000000000000595,0.0011250000000000149,0.998875,0.8733131895927045,0.0,0.0,1.0,0.002,0.998,15.620499351813308,0.031240998703626614,0.9687590012963734,3.605551275463989,0.007211102550927978,0.9927888974490721,20.615528128088304,0.04123105625617661,0.9587689437438234
501,0.6827087030872292,0.010000000000000009,0.0025000000000000022,0.9975,0.8799856196394639,0.0,0.0,0.0,0.0,1.0,14.866068747318506,0.029672791910815382,0.9703272080891846,11.180339887498949,0.022316047679638622,0.9776839523203614,28.178005607210743,0.056243524166089305,0.9437564758339106
503,0.8742744199458343,0.010299999999999976,0.002574999999999994,0.997425,0.8785350514406809,0.0,0.0,1.4142135623730951,0.002811557778077724,0.9971884422219223,14.142135623730951,0.028115577780777237,0.9718844222192228,10.44030650891055,0.02075607655847028,0.9792439234415298,10.63014581273465,0.021133490681381015,0.978866509318619
504,1.1435865419758215,0.018799999999999928,0.004699999999999982,0.9953000000000001,0.8819982773471146,0.0,0.0,0.0,0.0,1.0,15.264337522473747,0.030286383973162197,0.9697136160268378,10.295630140987,0.020427837581323414,0.9795721624186766,27.294688127912362,0.054156127237921355,0.9458438727620786
501,0.6139872809653326,0.01649999999999996,0.00412499999999999,0.9958750000000001,0.8767662681241156,0.0,0.0,0.0,0.0,1.0,16.64331697709324,0.03322019356705237,0.9667798064329476,10.295630140987,0.020550159962049903,0.9794498400379501,26.92582403567252,0.05374415975184136,0.9462558402481587
500,0.7032111446106057,0.005700000000000038,0.0014250000000000096,0.998575,0.8767312451292708,0.0,0.0,1.4142135623730951,0.0028284271247461905,0.9971715728752538,18.027756377319946,0.03605551275463989,0.9639444872453601,13.038404810405298,0.026076809620810597,0.9739231903791894,28.844410203711913,0.057688820407423826,0.9423111795925762
500,0.7111149897974514,0.021199999999999886,0.005299999999999971,0.9947,0.8733131895927045,0.0,0.0,0.0,0.0,1.0,14.422205101855956,0.028844410203711913,0.9711555897962881,7.615773105863909,0.015231546211727818,0.9847684537882722,25.553864678361276,0.05110772935672255,0.9488922706432774
504,1.0294767201781951,0.009599999999999831,0.0023999999999999577,0.9976,0.880275624461671,0.0,0.0,0.0,0.0,1.0,20.808652046684813,0.041287008029136534,0.9587129919708635,14.422205101855956,0.028615486313206262,0.9713845136867938,31.38470965295043,0.062271249311409586,0.9377287506885904
502,0.6943506628829255,0.00770000000000004,0.00192500000000001,0.998075,0.8849789411587164,0.0,0.0,0.0,0.0,1.0,17.4928556845359,0.03484632606481255,0.9651536739351875,11.180339887498949,0.02227159340139233,0.9777284065986077,28.844410203711913,0.05745898446954564,0.9425410155304543
504,0.8803205948118062,0.01629999999999998,0.004074999999999995,0.995925,0.8819982773471146,0.0,0.0,0.0,0.0,1.0,15.264337522473747,0.030286383973162197,0.9697136160268378,8.94427190999916,0.01774657124999833,0.9822534287500017,26.92582403567252,0.053424254039032774,0.9465757459609673
502,1.443285418258185,0.014699999999999935,0.003674999999999984,0.996325,0.8849789411587164,0.0,0.0,1.0,0.00199203187250996,0.99800796812749,16.64331697709324,0.03315401788265585,0.9668459821173442,13.038404810405298,0.02597291794901454,0.9740270820509854,27.784887978899608,0.055348382428086866,0.9446516175719132
500,0.8879786668148029,0.020999999999999908,0.005249999999999977,0.99475,0.8733131895927045,0.0,0.0,1.0,0.002,0.998,13.038404810405298,0.026076809620810597,0.9739231903791894,8.94427190999916,0.01788854381999832,0.9821114561800017,26.076809620810597,0.052153619241621194,0.9478463807583788
503,1.0897267728160784,0.012599999999999945,0.003149999999999986,0.99685,0.8850166687245339,0.0,0.0,0.0,0.0,1.0,20.248456731316587,0.040255381175579696,0.9597446188244203,14.422205101855956,0.02867237594802377,0.9713276240519763,31.906112267087632,0.06343163472582035,0.9365683652741796
503,1.7940693344775411,0.013499999999999845,0.0033749999999999614,0.9966250000000001,0.864228950980226,0.0,0.0,1.0,0.0019880715705765406,0.9980119284294234,23.021728866442675,0.045768844664895975,0.954231155335104,18.027756377319946,0.03584046993502971,0.9641595300649702,32.7566787083184,0.06512262168651768,0.9348773783134823
501,0.7207311693019278,0.007800000000000029,0.0019500000000000073,0.99805,0.8750538340066857,0.0,0.0,0.0,0.0,1.0,19.4164878389476,0.0387554647483984,0.9612445352516016,13.892443989449804,0.027729429120658292,0.9722705708793417,29.68164415931166,0.059244798721180957,0.9407552012788191
505,1.3225543943085682,0.01309999999999989,0.0032749999999999724,0.9967250000000001,0.8723209640618996,0.0,0.0,1.0,0.0019801980198019802,0.998019801980198,21.633307652783937,0.04283823297580978,0.9571617670241902,17.4928556845359,0.0346393181871998,0.9653606818128002,31.622776601683793,0.06261935960729464,0.9373806403927054
503,0.5507207314937119,0.03880000000000017,0.009700000000000042,0.9903,0.8867418474160047,0.0,0.0,1.0,0.0019880715705765406,0.9980119284294234,14.142135623730951,0.028115577780777237,0.9718844222192228,19.849433241279208,0.03946209391904415,0.9605379060809558,33.60059523282288,0.06680038813682482,0.9331996118631751
504,1.0205090455489625,0.015499999999999847,0.003874999999999962,0.996125,0.888504753673293,0.0,0.0,1.0,0.001984126984126984,0.998015873015873,18.601075237738275,0.03690689531297277,0.9630931046870272,14.422205101855956,0.028615486313206262,0.9713845136867938,29.410882339705484,0.05835492527719342,0.9416450747228066
501,0.050889387519475804,0.021199999999999886,0.005299999999999971,0.9947,0.8814977157673787,0.0,0.0,1.0,0.001996007984031936,0.998003992015968,14.142135623730951,0.028227815616229442,0.9717721843837706,16.1245154965971,0.03218466166985449,0.9678153383301455,31.622776601683793,0.06311931457421914,0.9368806854257808
502,1.3244864823729614,0.011900000000000022,0.0029750000000000054,0.997025,0.8767944546225152,0.0,0.0,1.0,0.00199203187250996,0.99800796812749,17.204650534085253,0.03427221221929334,0.9657277877807067,14.7648230602334,0.02941199812795498,0.970588001872045,28.0178514522438,0.05581245309211912,0.9441875469078809
502,1.315896691463493,0.014100000000000001,0.0035250000000000004,0.996475,0.8767944546225152,0.0,0.0,1.0,0.00199203187250996,0.99800796812749,16.64331697709324,0.03315401788265585,0.9668459821173442,12.529964086141668,0.024960087820999337,0.9750399121790007,28.600699292150182,0.05697350456603622,0.9430264954339638
502,1.4783316987276294,0.014600000000000168,0.003650000000000042,0.99635,0.8867006900714766,0.0,0.0,1.0,0.00199203187250996,0.99800796812749,18.027756377319946,0.03591186529346603,0.964088134706534,13.892443989449804,0.027674191214043433,0.9723258087859565,29.410882339705484,0.058587415019333636,0.9414125849806664
503,0.04866485143854504,0.03440000000000021,0.008600000000000052,0.9914,0.8832914900330631,0.0,0.0,1.0,0.0019880715705765406,0.9980119284294234,14.142135623730951,0.028115577780777237,0.9718844222192228,13.892443989449804,0.027619172941252094,0.972380827058748,30.0,0.05964214711729622,0.9403578528827038
504,1.8763912046749027,0.006899999999999906,0.0017249999999999766,0.998275,0.8819982773471146,0.0,0.0,2.0,0.003968253968253968,0.996031746031746,15.264337522473747,0.030286383973162197,0.9697136160268378,10.295630140987,0.020427837581323414,0.9795721624186766,25.612496949731394,0.05081844632883213,0.9491815536711679
505,0.4468477705184313,0.0,0.0,1.0,0.8902676599305813,0.0,0.0,0.0,0.0,1.0,10.295630140987,0.02038738641779604,0.979612613582204,4.123105625617661,0.008164565595282496,0.9918354344047176,19.1049731745428,0.0378316300485996,0.9621683699514004
503,1.8092945794471404,0.0021999999999999797,0.0005499999999999949,0.99945,0.875310929358897,0.0,0.0,2.23606797749979,0.004445463175943916,0.995554536824056,12.529964086141668,0.024910465380003317,0.9750895346199967,7.615773105863909,0.015140701999729441,0.9848592980002706,23.430749027719962,0.04658200601932398,0.9534179939806761
502,1.8329483965179776,0.0051000000000001044,0.0012750000000000261,0.998725,0.8832571922459563,0.0,0.0,1.0,0.00199203187250996,0.99800796812749,14.7648230602334,0.02941199812795498,0.970588001872045,9.848857801796104,0.019619238648996222,0.9803807613510038,24.20743687382041,0.04822198580442313,0.9517780141955768
502,1.308779444266193,0.0045999999999999375,0.0011499999999999844,0.99885,0.8817390589798196,0.0,0.0,1.0,0.00199203187250996,0.99800796812749,13.038404810405298,0.02597291794901454,0.9740270820509854,9.433981132056603,0.018792791099714348,0.9812072089002857,24.839484696748443,0.0494810452126463,0.9505189547873537
501,1.080458363992733,0.00019999999999997797,4.999999999999449e-05,0.99995,0.8686539404839765,0.0,0.0,0.0,0.0,1.0,15.264337522473747,0.030467739565815864,0.9695322604341842,9.899494936611665,0.019759470931360608,0.9802405290686393,27.65863337187866,0.05520685303768196,0.9447931469623181
502,1.031805774057048,0.014999999999999902,0.0037499999999999756,0.9962500000000001,0.8832571922459563,0.0,0.0,2.0,0.00398406374501992,0.9960159362549801,13.038404810405298,0.02597291794901454,0.9740270820509854,9.433981132056603,0.018792791099714348,0.9812072089002857,24.758836806279895,0.04932039204438226,0.9506796079556178
503,0.09076012245192544,0.021299999999999875,0.005324999999999969,0.994675,0.8867418474160047,0.0,0.0,0.0,0.0,1.0,14.422205101855956,0.02867237594802377,0.9713276240519763,9.433981132056603,0.01875542968599722,0.9812445703140028,26.1725046566048,0.05203281243857813,0.9479671875614218
503,1.1058441751420105,0.008499999999999952,0.002124999999999988,0.9978750000000001,0.8850166687245339,0.0,0.0,0.0,0.0,1.0,15.264337522473747,0.030346595472114806,0.9696534045278852,9.219544457292887,0.018329114229210512,0.9816708857707895,26.248809496813376,0.05218451192209419,0.9478154880779058
504,0.8744236702483192,0.0020000000000000018,0.0005000000000000004,0.9995,0.88504753673293,0.0,0.0,1.4142135623730951,0.002805979290422808,0.9971940207095772,11.661903789690601,0.02313869799541786,0.9768613020045821,6.708203932499369,0.01330992843749875,0.9866900715625012,22.627416997969522,0.044895668646764926,0.955104331353235
